Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
194628,03/09/2024,BF1544,Other,Female,25,Montreal,Yes,9,25,34,1,34,1,Careless handling by the delivery team.
142589,09/04/2024,BF1545,Other,Male,30,Las Vegas,No,10,0,10,4,40,5,Great design is one of the major positives of this product.
189330,02/10/2024,BF1545,Other,Female,30,San Francisco,No,10,0,10,1,10,4,The product was affordable here compared to other brands.
136984,31/07/2024,BF1548,Clothing,Male,28,Detroit,No,65,0,65,1,65,4,The delivery team handled the product with care.
146172,17/12/2023,BF1548,Clothing,Male,26,Liverpool,Yes,65,40,105,1,105,5,Lack of delivery delays is greatly appreciated.
199099,20/09/2024,BF1544,Other,Male,30,San Francisco,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
121086,23/08/2024,BF1551,Ornaments,Male,31,Cleveland,No,15,0,15,1,15,4,The product was delivered quickly.
164106,08/12/2023,BF1544,Other,Female,34,Memphis,No,9,0,9,3,27,4,The product was delivered quickly.
156823,18/05/2024,BF1545,Other,Male,27,Cleveland,No,10,0,10,1,10,4,Lack of delivery delays is greatly appreciated.
125048,08/04/2024,BF1549,Clothing,Male,32,New Jersey,No,130,0,130,1,130,5,Discount deals was greatly appreciated.
147939,12/03/2024,BF1543,Clothing,Male,21,Miami,No,100,0,100,1,100,1,The product is not as advertised.
147016,18/06/2024,BF1555,Other,Male,32,Montreal,Yes,23,25,48,3,144,5,The product was delivered quickly.
128787,11/02/2024,BF1549,Clothing,Female,30,San Francisco,No,130,0,130,1,130,1,Low quality products are a usual here these days.
150499,12/03/2024,BF1548,Clothing,Male,24,Pittsburgh,No,65,0,65,2,130,1,There is clear evidence of subpar detailing.
137372,17/03/2024,BF1552,Ornaments,Male,18,Cleveland,No,45,0,45,1,45,5,The Product exhibits good design.
174877,02/04/2024,BF1547,Ornaments,Female,34,London,Yes,32,40,72,1,72,5,The product was affordable here compared to other brands.
121391,31/10/2024,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,5,Exquisite craftsmanship here is absolutely appreciated.
141776,10/04/2024,BF1554,Ornaments,Male,19,San Francisco,No,20,0,20,4,80,2,"Unfortunately, the delivery was late."
186180,08/03/2024,BF1548,Clothing,Male,19,Manchester,Yes,65,40,105,3,315,5,The delivery team handled the product with care.
183032,05/11/2023,BF1548,Clothing,Male,24,Portland,No,65,0,65,5,325,4,Incredible detailing was clearly evident.
170863,13/11/2023,BF1548,Clothing,Male,31,Toronto,Yes,65,25,90,1,90,4,The Product exhibits good design.
184040,24/05/2024,BF1546,Clothing,Female,23,Manchester,Yes,118,40,158,1,158,2,The product is not as advertised.
124312,19/08/2024,BF1553,Ornaments,Male,24,Glasgow,Yes,50,40,90,1,90,4,Discount deals was greatly appreciated.
198805,26/06/2024,BF1550,Clothing,Male,22,San Francisco,No,97,0,97,2,194,4,Discount deals was greatly appreciated.
121552,15/10/2024,BF1543,Clothing,Male,23,San Francisco,No,100,0,100,1,100,5,The product was affordable here compared to other brands.
193640,15/09/2024,BF1548,Clothing,Male,35,Las Vegas,No,65,0,65,1,65,4,Exquisite craftsmanship here is absolutely appreciated.
185825,10/05/2024,BF1548,Clothing,Female,20,Sacramento,No,65,0,65,3,195,4,The Product exhibits good design.
153614,01/10/2024,BF1548,Clothing,Male,27,Pittsburgh,No,65,0,65,1,65,5,Great design is one of the major positives of this product.
162218,08/07/2024,BF1549,Clothing,Male,19,Paris,Yes,130,50,180,4,720,3,Not as expected.
134059,29/01/2024,BF1550,Clothing,Male,18,Austin,No,97,0,97,1,97,2,There is clear evidence of subpar detailing.
141527,28/04/2024,BF1549,Clothing,Male,18,Cleveland,No,130,0,130,1,130,3,Had slight delays but the product was in good shape.
165509,14/09/2024,BF1548,Clothing,Female,30,Liverpool,Yes,65,40,105,2,210,1,Never buying from here again.
146206,15/03/2024,BF1548,Clothing,Male,29,Las Vegas,No,65,0,65,1,65,5,Discount deals was greatly appreciated.
199274,13/12/2023,BF1553,Ornaments,Male,34,Cardiff,Yes,50,40,90,3,270,5,Discount deals was greatly appreciated.
175851,27/03/2024,BF1545,Other,Male,25,Pittsburgh,No,10,0,10,3,30,4,The product had excellent quality.
164419,05/12/2023,BF1551,Ornaments,Male,27,Liverpool,Yes,15,40,55,4,220,1,"Unfortunately, the delivery was late."
188283,02/11/2024,BF1549,Clothing,Female,22,Miami,No,130,0,130,2,260,5,The product had excellent quality.
154378,18/02/2024,BF1552,Ornaments,Male,23,Las Vegas,No,45,0,45,1,45,4,The product was affordable here compared to other brands.
150113,10/02/2024,BF1551,Ornaments,Male,31,Austin,No,15,0,15,4,60,3,The handling was questionable but incurred only minute damages.
141274,14/08/2024,BF1555,Other,Male,35,Dublin,Yes,23,40,63,1,63,5,The product was delivered quickly.
164771,13/09/2024,BF1548,Clothing,Male,28,Pittsburgh,No,65,0,65,1,65,3,Nothing too special.
186025,04/12/2023,BF1554,Ornaments,Male,21,Miami,No,20,0,20,2,40,5,The Product exhibits good design.
199279,11/09/2024,BF1550,Clothing,Male,32,New York,No,97,0,97,1,97,1,There is clear evidence of subpar detailing.
199540,01/05/2024,BF1550,Clothing,Female,24,Mumbai,Yes,97,70,167,1,167,4,Great design is one of the major positives of this product.
129107,09/05/2024,BF1544,Other,Female,19,Cardiff,Yes,9,40,49,1,49,5,The Product exhibits good design.
168123,14/09/2024,BF1544,Other,Female,28,Portland,No,9,0,9,1,9,4,The delivery team handled the product with care.
188953,14/04/2024,BF1548,Clothing,Male,21,Austin,No,65,0,65,1,65,1,Clear delays in delivery.
120329,28/10/2024,BF1543,Clothing,Female,20,Memphis,No,100,0,100,1,100,3,The handling was questionable but incurred only minute damages.
176028,21/11/2023,BF1550,Clothing,Female,28,Liverpool,Yes,97,40,137,1,137,4,The product had excellent quality.
185611,16/05/2024,BF1548,Clothing,Male,20,San Francisco,No,65,0,65,1,65,1,The promotion quality does not match the product
122119,11/04/2024,BF1549,Clothing,Female,21,Portland,No,130,0,130,5,650,4,Lack of delivery delays is greatly appreciated.
146582,17/04/2024,BF1551,Ornaments,Male,35,Montreal,Yes,15,25,40,4,160,2,Clear delays in delivery.
197114,08/02/2024,BF1546,Clothing,Male,30,Portland,No,118,0,118,2,236,4,Discount deals was greatly appreciated.
123983,22/10/2024,BF1551,Ornaments,Male,24,Las Vegas,No,15,0,15,1,15,4,Lack of delivery delays is greatly appreciated.
149401,30/05/2024,BF1549,Clothing,Female,18,New Jersey,No,130,0,130,1,130,2,The promotion quality does not match the product
152092,17/12/2023,BF1549,Clothing,Female,34,London,Yes,130,40,170,2,340,4,The delivery team handled the product with care.
128772,03/04/2024,BF1545,Other,Female,31,New Jersey,No,10,0,10,3,30,4,Discount deals was greatly appreciated.
148985,21/12/2023,BF1552,Ornaments,Female,20,Cleveland,No,45,0,45,2,90,2,The product had poor quality.
126706,01/01/2024,BF1545,Other,Male,24,San Antonio,No,10,0,10,4,40,4,Discount deals was greatly appreciated.
160758,08/09/2024,BF1550,Clothing,Male,22,Memphis,No,97,0,97,2,194,5,Discount deals was greatly appreciated.
199903,20/07/2024,BF1544,Other,Male,19,Portland,No,9,0,9,1,9,1,The promotion quality does not match the product
184804,22/07/2024,BF1546,Clothing,Male,26,Cleveland,No,118,0,118,2,236,1,The product had poor quality.
145604,20/11/2023,BF1548,Clothing,Female,19,Las Vegas,No,65,0,65,1,65,1,"Unfortunately, the delivery was late."
123679,23/12/2023,BF1543,Clothing,Male,30,Toronto,Yes,100,25,125,2,250,5,Incredible detailing was clearly evident.
195689,29/05/2024,BF1550,Clothing,Male,22,Detroit,No,97,0,97,2,194,4,Lack of delivery delays is greatly appreciated.
168225,26/08/2024,BF1549,Clothing,Female,29,Memphis,No,130,0,130,1,130,5,The Product exhibits good design.
174766,16/12/2023,BF1543,Clothing,Male,28,Memphis,No,100,0,100,2,200,4,Exquisite craftsmanship here is absolutely appreciated.
125203,11/09/2024,BF1553,Ornaments,Female,26,Mumbai,Yes,50,70,120,2,240,5,Great design is one of the major positives of this product.
126477,16/08/2024,BF1552,Ornaments,Male,30,San Antonio,No,45,0,45,2,90,5,The product was delivered quickly.
123014,05/11/2023,BF1546,Clothing,Female,21,New Delhi,Yes,118,70,188,1,188,3,Had slight delays but the product was in good shape.
193734,05/07/2024,BF1543,Clothing,Male,33,Montreal,Yes,100,25,125,1,125,4,Lack of delivery delays is greatly appreciated.
159433,29/06/2024,BF1550,Clothing,Female,21,Sacramento,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
128989,07/09/2024,BF1548,Clothing,Male,19,Paris,Yes,65,50,115,3,345,2,Careless handling by the delivery team.
139827,20/07/2024,BF1548,Clothing,Male,35,Pittsburgh,No,65,0,65,3,195,1,There is clear evidence of subpar detailing.
158481,16/11/2023,BF1543,Clothing,Female,22,Las Vegas,No,100,0,100,1,100,4,The Product exhibits good design.
159607,30/06/2024,BF1544,Other,Male,23,Sydney,Yes,9,100,109,2,218,4,Incredible detailing was clearly evident.
170970,21/08/2024,BF1553,Ornaments,Male,21,Dublin,Yes,50,40,90,1,90,5,Exquisite craftsmanship here is absolutely appreciated.
194889,30/12/2023,BF1544,Other,Female,34,Pittsburgh,No,9,0,9,3,27,5,The delivery team handled the product with care.
121932,30/07/2024,BF1554,Ornaments,Female,25,New York,No,20,0,20,1,20,4,The product was affordable here compared to other brands.
171155,03/02/2024,BF1544,Other,Male,35,New Jersey,No,9,0,9,1,9,4,The delivery team handled the product with care.
175341,06/11/2023,BF1548,Clothing,Male,27,Las Vegas,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
191440,12/11/2023,BF1548,Clothing,Male,24,Dublin,Yes,65,40,105,5,525,3,Had slight delays but the product was in good shape.
141375,27/03/2024,BF1547,Ornaments,Female,25,Sacramento,No,32,0,32,3,96,4,Discount deals was greatly appreciated.
157744,29/01/2024,BF1548,Clothing,Female,25,Memphis,No,65,0,65,1,65,1,Low quality products are a usual here these days.
150985,07/12/2023,BF1544,Other,Male,22,Dublin,Yes,9,40,49,3,147,5,Incredible detailing was clearly evident.
166528,15/01/2024,BF1549,Clothing,Male,32,Pittsburgh,No,130,0,130,1,130,5,Premium quality as usual.
123784,05/11/2023,BF1551,Ornaments,Female,20,Portland,No,15,0,15,1,15,4,Discount deals was greatly appreciated.
173178,18/11/2023,BF1548,Clothing,Female,22,Toronto,Yes,65,25,90,1,90,5,The delivery team handled the product with care.
126547,04/10/2024,BF1547,Ornaments,Male,24,San Antonio,No,32,0,32,1,32,4,Premium quality as usual.
153510,24/04/2024,BF1548,Clothing,Male,34,Pittsburgh,No,65,0,65,1,65,1,Never buying from here again.
191607,17/10/2024,BF1548,Clothing,Female,25,Portland,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
182999,25/02/2024,BF1548,Clothing,Male,20,Austin,No,65,0,65,1,65,1,The promotion quality does not match the product
142061,10/02/2024,BF1553,Ornaments,Male,21,Cleveland,No,50,0,50,3,150,4,Great design is one of the major positives of this product.
135386,02/08/2024,BF1548,Clothing,Male,22,Memphis,No,65,0,65,5,325,4,The Product exhibits good design.
130036,10/05/2024,BF1544,Other,Male,31,New Delhi,Yes,9,70,79,3,237,3,The handling was questionable but incurred only minute damages.
170196,27/03/2024,BF1550,Clothing,Male,33,Liverpool,Yes,97,40,137,1,137,1,Clear delays in delivery.
142906,28/09/2024,BF1548,Clothing,Male,35,Mumbai,Yes,65,70,135,1,135,1,The product had an underwhelming design.
152109,29/10/2024,BF1546,Clothing,Male,25,Miami,No,118,0,118,1,118,1,Clear delays in delivery.
137644,07/11/2023,BF1548,Clothing,Male,27,Sacramento,No,65,0,65,1,65,2,The product had poor quality.
163925,21/06/2024,BF1543,Clothing,Male,22,Toronto,Yes,100,25,125,4,500,3,Nothing too special.
136347,29/01/2024,BF1551,Ornaments,Male,32,Cleveland,No,15,0,15,1,15,4,Premium quality as usual.
153785,21/10/2024,BF1554,Ornaments,Male,32,Memphis,No,20,0,20,3,60,2,Never buying from here again.
125377,08/03/2024,BF1550,Clothing,Male,29,New York,No,97,0,97,2,194,1,The promotion quality does not match the product
184421,26/06/2024,BF1543,Clothing,Male,26,Memphis,No,100,0,100,1,100,4,The delivery team handled the product with care.
184524,28/12/2023,BF1550,Clothing,Male,24,Sacramento,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
166297,18/03/2024,BF1548,Clothing,Male,26,Sydney,Yes,65,100,165,1,165,4,Exquisite craftsmanship here is absolutely appreciated.
156242,22/07/2024,BF1548,Clothing,Male,19,Liverpool,Yes,65,40,105,1,105,3,Nothing too special.
135584,19/07/2024,BF1554,Ornaments,Male,21,Memphis,No,20,0,20,1,20,2,There is clear evidence of subpar detailing.
168482,14/10/2024,BF1545,Other,Male,19,Mumbai,Yes,10,70,80,1,80,5,Incredible detailing was clearly evident.
171210,27/06/2024,BF1548,Clothing,Male,35,New York,No,65,0,65,1,65,4,The product had excellent quality.
159038,17/12/2023,BF1555,Other,Male,18,New Jersey,No,23,0,23,3,69,4,The product was affordable here compared to other brands.
147806,22/02/2024,BF1554,Ornaments,Male,22,Detroit,No,20,0,20,1,20,4,Exquisite craftsmanship here is absolutely appreciated.
178814,30/08/2024,BF1554,Ornaments,Female,21,Cleveland,No,20,0,20,2,40,5,Great design is one of the major positives of this product.
150492,26/04/2024,BF1548,Clothing,Male,31,Portland,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
122081,14/10/2024,BF1551,Ornaments,Male,32,London,Yes,15,40,55,4,220,5,The product was delivered quickly.
197766,06/05/2024,BF1546,Clothing,Female,28,Liverpool,Yes,118,40,158,1,158,4,Lack of delivery delays is greatly appreciated.
154395,30/04/2024,BF1555,Other,Female,26,Pittsburgh,No,23,0,23,1,23,4,Incredible detailing was clearly evident.
168118,27/12/2023,BF1547,Ornaments,Male,29,Sacramento,No,32,0,32,1,32,5,The delivery team handled the product with care.
141656,02/01/2024,BF1545,Other,Female,34,Miami,No,10,0,10,2,20,5,The delivery team handled the product with care.
151933,26/07/2024,BF1551,Ornaments,Female,26,New Delhi,Yes,15,70,85,5,425,5,The Product exhibits good design.
152394,07/01/2024,BF1550,Clothing,Male,31,Sydney,Yes,97,100,197,2,394,4,Discount deals was greatly appreciated.
160610,08/04/2024,BF1551,Ornaments,Female,35,Glasgow,Yes,15,40,55,3,165,1,Low quality products are a usual here these days.
169970,07/02/2024,BF1548,Clothing,Male,19,Cleveland,No,65,0,65,1,65,1,"Unfortunately, the delivery was late."
150425,18/10/2024,BF1545,Other,Male,27,Portland,No,10,0,10,2,20,4,Premium quality as usual.
158941,31/10/2024,BF1544,Other,Male,21,San Antonio,No,9,0,9,1,9,5,Great design is one of the major positives of this product.
169640,15/08/2024,BF1551,Ornaments,Male,28,Portland,No,15,0,15,1,15,4,The product had excellent quality.
126723,10/05/2024,BF1550,Clothing,Female,35,Austin,No,97,0,97,3,291,5,Great design is one of the major positives of this product.
193728,23/11/2023,BF1548,Clothing,Male,29,Cleveland,No,65,0,65,1,65,1,The product had an underwhelming design.
195333,02/08/2024,BF1554,Ornaments,Female,35,Austin,No,20,0,20,1,20,5,Discount deals was greatly appreciated.
165732,20/11/2023,BF1544,Other,Male,20,Miami,No,9,0,9,2,18,4,The product had excellent quality.
173940,29/04/2024,BF1543,Clothing,Male,18,New Delhi,Yes,100,70,170,1,170,2,The product had poor quality.
143799,25/08/2024,BF1550,Clothing,Male,23,Cleveland,No,97,0,97,1,97,3,Not as expected.
153758,20/08/2024,BF1552,Ornaments,Male,19,Manchester,Yes,45,40,85,1,85,3,Nothing too special.
164658,16/08/2024,BF1545,Other,Male,33,Paris,Yes,10,50,60,2,120,4,Discount deals was greatly appreciated.
127652,03/01/2024,BF1548,Clothing,Female,34,Sydney,Yes,65,100,165,1,165,5,Premium quality as usual.
169335,04/10/2024,BF1544,Other,Male,18,New Delhi,Yes,9,70,79,1,79,4,Exquisite craftsmanship here is absolutely appreciated.
121211,26/02/2024,BF1552,Ornaments,Male,29,Montreal,Yes,45,25,70,1,70,4,The Product exhibits good design.
198968,20/05/2024,BF1548,Clothing,Male,25,Sacramento,No,65,0,65,3,195,1,The product had poor quality.
193484,13/09/2024,BF1550,Clothing,Male,26,Glasgow,Yes,97,40,137,2,274,5,The product was delivered quickly.
198677,26/11/2023,BF1546,Clothing,Male,18,Memphis,No,118,0,118,1,118,4,Lack of delivery delays is greatly appreciated.
165764,03/08/2024,BF1544,Other,Female,30,New Jersey,No,9,0,9,1,9,4,Lack of delivery delays is greatly appreciated.
165534,28/06/2024,BF1543,Clothing,Male,20,Miami,No,100,0,100,3,300,5,Incredible detailing was clearly evident.
134971,08/09/2024,BF1551,Ornaments,Male,34,Mumbai,Yes,15,70,85,4,340,2,Waste of Money.
183149,20/07/2024,BF1544,Other,Male,33,London,Yes,9,40,49,1,49,4,Discount deals was greatly appreciated.
146469,29/12/2023,BF1548,Clothing,Male,21,New Jersey,No,65,0,65,4,260,5,The product was affordable here compared to other brands.
198983,06/09/2024,BF1546,Clothing,Male,32,Memphis,No,118,0,118,1,118,4,Premium quality as usual.
131756,30/12/2023,BF1550,Clothing,Female,22,Cleveland,No,97,0,97,1,97,5,The product had excellent quality.
185745,23/12/2023,BF1545,Other,Male,18,Austin,No,10,0,10,1,10,4,The product was delivered quickly.
149793,08/11/2023,BF1543,Clothing,Male,21,Austin,No,100,0,100,2,200,3,The handling was questionable but incurred only minute damages.
178871,05/05/2024,BF1545,Other,Male,25,Glasgow,Yes,10,40,50,4,200,5,The Product exhibits good design.
171901,02/10/2024,BF1543,Clothing,Male,35,Detroit,No,100,0,100,1,100,5,The product was affordable here compared to other brands.
192913,05/11/2023,BF1551,Ornaments,Male,18,Austin,No,15,0,15,1,15,4,Exquisite craftsmanship here is absolutely appreciated.
137615,10/01/2024,BF1543,Clothing,Female,18,Liverpool,Yes,100,40,140,1,140,4,Great design is one of the major positives of this product.
125036,27/07/2024,BF1551,Ornaments,Female,30,New York,No,15,0,15,3,45,4,Premium quality as usual.
187186,26/03/2024,BF1545,Other,Male,31,Paris,Yes,10,50,60,2,120,4,The Product exhibits good design.
131724,18/12/2023,BF1549,Clothing,Female,21,Manchester,Yes,130,40,170,1,170,5,Premium quality as usual.
120257,31/10/2024,BF1549,Clothing,Male,18,London,Yes,130,40,170,1,170,1,Never buying from here again.
130073,10/09/2024,BF1543,Clothing,Male,30,Liverpool,Yes,100,40,140,2,280,3,The handling was questionable but incurred only minute damages.
